2.609998	-0.086122	0.097484
2.619998	-0.086625	0.097436
2.629998	-0.087120	0.097387
2.639998	-0.087607	0.097337
2.649998	-0.088084	0.097288
2.659998	-0.088553	0.097239
2.669998	-0.089013	0.097189
2.679998	-0.089463	0.097139
2.689998	-0.089905	0.097090
2.699998	-0.090338	0.097040
2.709998	-0.090762	0.096990
2.719998	-0.091177	0.096940
2.729998	-0.091583	0.096891
2.739998	-0.091980	0.096841
2.749998	-0.092367	0.096791
2.759998	-0.092746	0.096742
2.769998	-0.093115	0.096692
2.779998	-0.093474	0.096643
2.789998	-0.093825	0.096593
2.799998	-0.094166	0.096544
2.809998	-0.094497	0.096495
2.819998	-0.094819	0.096446
2.829998	-0.095132	0.096398
2.839998	-0.095435	0.096349
2.849998	-0.095729	0.096301
2.859998	-0.096013	0.096253
2.869998	-0.096288	0.096206
2.879998	-0.096553	0.096159
2.889998	-0.096808	0.096112
2.899998	-0.097053	0.096065
2.909998	-0.097289	0.096019
2.919998	-0.097516	0.095973
2.929998	-0.097732	0.095928
2.939998	-0.097939	0.095883
2.949998	-0.098136	0.095839
2.959998	-0.098323	0.095795
2.969998	-0.098500	0.095751
2.979998	-0.098668	0.095708
2.989998	-0.098825	0.095666
2.999998	-0.098973	0.095624
3.009998	-0.099111	0.095583
3.019998	-0.099239	0.095542
3.029998	-0.099357	0.095503
3.039998	-0.099465	0.095463
3.049998	-0.099563	0.095425
3.059998	-0.099652	0.095387
3.069998	-0.099730	0.095349
3.079998	-0.099798	0.095313
3.089998	-0.099857	0.095277
3.099998	-0.099905	0.095242
3.109998	-0.099944	0.095208
3.119998	-0.099972	0.095175
3.129997	-0.099991	0.095142
3.139997	-0.099999	0.095111
3.149997	-0.099998	0.095080
3.159997	-0.099987	0.095050
3.169997	-0.099965	0.095021
3.179997	-0.099934	0.094993
3.189997	-0.099892	0.094966
3.199997	-0.099841	0.094940
3.209997	-0.099780	0.094914
3.219997	-0.099708	0.094890
3.229997	-0.099627	0.094867
3.239997	-0.099536	0.094845
3.249997	-0.099435	0.094824
3.259997	-0.099324	0.094803
3.269997	-0.099203	0.094784
3.279997	-0.099072	0.094766
3.289997	-0.098931	0.094750
3.299997	-0.098781	0.094734
3.309997	-0.098620	0.094719
3.319997	-0.098450	0.094706
3.329997	-0.098270	0.094693
3.339997	-0.098080	0.094682
3.349997	-0.097880	0.094672
3.359997	-0.097671	0.094663
3.369997	-0.097451	0.094656
3.379997	-0.097222	0.094649
3.389997	-0.096984	0.094644
3.399997	-0.096735	0.094640
3.409997	-0.096477	0.094637
3.419997	-0.096209	0.094635
3.429997	-0.095932	0.094635
3.439997	-0.095645	0.094636
3.449997	-0.095349	0.094638
3.459997	-0.095043	0.094641
3.469997	-0.094727	0.094646
3.479997	-0.094403	0.094652
3.489997	-0.094068	0.094659
3.499997	-0.093725	0.094668
3.509997	-0.093371	0.094677
3.519997	-0.093009	0.094688
3.529997	-0.092637	0.094701
3.539997	-0.092256	0.094714
3.549997	-0.091866	0.094729
3.559997	-0.091467	0.094745
3.569997	-0.091059	0.094763
3.579997	-0.090641	0.094781
3.589997	-0.090214	0.094801
3.599997	-0.089779	0.094822
3.609997	-0.089334	0.094845
3.619997	-0.088881	0.094868
3.629997	-0.088418	0.094893
3.639997	-0.087947	0.094920
3.649997	-0.087467	0.094947
3.659997	-0.086978	0.094976
3.669997	-0.086481	0.095005
3.679997	-0.085975	0.095037
3.689997	-0.085460	0.095069
3.699997	-0.084937	0.095102
3.709997	-0.084406	0.095137
3.719997	-0.083866	0.095173
3.729997	-0.083317	0.095210
3.739997	-0.082760	0.095248
3.749997	-0.082195	0.095287
3.759997	-0.081622	0.095328
3.769997	-0.081041	0.095369
3.779997	-0.080451	0.095412
3.789997	-0.079854	0.095455
3.799997	-0.079248	0.095500
3.809997	-0.078635	0.095546
3.819997	-0.078013	0.095592
3.829997	-0.077384	0.095640
3.839997	-0.076747	0.095689
3.849997	-0.076103	0.095738
3.859997	-0.075451	0.095789
3.869997	-0.074791	0.095840
3.879997	-0.074124	0.095893
3.889997	-0.073450	0.095946
3.899997	-0.072768	0.096000
3.909997	-0.072079	0.096055
3.919997	-0.071382	0.096111
3.929997	-0.070679	0.096167
3.939997	-0.069968	0.096224
3.949997	-0.069251	0.096282
3.959997	-0.068527	0.096341
3.969997	-0.067795	0.096400
3.979997	-0.067057	0.096460
3.989997	-0.066312	0.096520
3.999997	-0.065561	0.096581
4.009997	-0.064803	0.096643
4.019997	-0.064039	0.096705
4.029997	-0.063268	0.096767
4.039998	-0.062491	0.096830
4.049998	-0.061708	0.096893
4.059998	-0.060918	0.096957
4.069998	-0.060122	0.097021
4.079998	-0.059321	0.097085
4.089999	-0.058513	0.097150
4.099999	-0.057700	0.097215
4.109999	-0.056881	0.097280
4.119999	-0.056056	0.097345
4.130000	-0.055225	0.097410
4.140000	-0.054389	0.097476
4.150000	-0.053548	0.097541
4.160000	-0.052701	0.097606
4.170001	-0.051849	0.097672
4.180001	-0.050992	0.097737
4.190001	-0.050130	0.097802
4.200001	-0.049262	0.097867
4.210001	-0.048390	0.097932
4.220002	-0.047513	0.097997
4.230002	-0.046631	0.098061
4.240002	-0.045745	0.098125
4.250002	-0.044854	0.098189
4.260003	-0.043958	0.098252
4.270003	-0.043058	0.098315
4.280003	-0.042154	0.098377
4.290003	-0.041246	0.098439
4.300004	-0.040333	0.098500
4.310004	-0.039416	0.098560
4.320004	-0.038496	0.098620
4.330004	-0.037571	0.098680
4.340004	-0.036643	0.098738
4.350005	-0.035711	0.098796
4.360005	-0.034776	0.098853
4.370005	-0.033837	0.098909
4.380005	-0.032895	0.098964
4.390006	-0.031949	0.099018
4.400006	-0.031001	0.099071
4.410006	-0.030049	0.099123
4.420006	-0.029094	0.099174
4.430007	-0.028136	0.099224
4.440007	-0.027176	0.099273
4.450007	-0.026212	0.099320
4.460007	-0.025247	0.099367
4.470007	-0.024278	0.099412
4.480008	-0.023307	0.099455
4.490008	-0.022334	0.099498
4.500008	-0.021359	0.099538
4.510008	-0.020381	0.099578
4.520009	-0.019402	0.099616
4.530009	-0.018420	0.099652
4.540009	-0.017437	0.099687
4.550009	-0.016451	0.099720
4.560009	-0.015465	0.099751
4.570010	-0.014476	0.099781
4.580010	-0.013487	0.099809
4.590010	-0.012496	0.099836
4.600010	-0.011503	0.099860
4.610011	-0.010510	0.099883
4.620011	-0.009515	0.099903
4.630011	-0.008520	0.099922
4.640011	-0.007523	0.099939
4.650012	-0.006526	0.099954
4.660012	-0.005528	0.099967
4.670012	-0.004530	0.099978
4.680012	-0.003531	0.099986
4.690012	-0.002532	0.099993
4.700013	-0.001533	0.099997
4.710013	-0.000533	0.100000
4.720013	0.000466	0.100000
4.730013	0.001466	0.099998
4.740014	0.002465	0.099993
4.750014	0.003464	0.099986
4.760014	0.004463	0.099977
4.770014	0.005461	0.099966
4.780015	0.006459	0.099952
4.790015	0.007456	0.099936
4.800015	0.008453	0.099918
4.810015	0.009448	0.099897
4.820015	0.010443	0.099873
4.830016	0.011437	0.099847
4.840016	0.012429	0.099819
4.850016	0.013420	0.099788
4.860016	0.014410	0.099755
4.870017	0.015398	0.099719
4.880017	0.016385	0.099680
4.890017	0.017371	0.099639
4.900017	0.018354	0.099596
4.910017	0.019336	0.099550
4.920018	0.020315	0.099501
4.930018	0.021293	0.099450
4.940018	0.022269	0.099396
4.950018	0.023242	0.099339
4.960019	0.024213	0.099280
4.970019	0.025182	0.099218
4.980019	0.026148	0.099153
4.990019	0.027111	0.099086
5.000020	0.028072	0.099017
5.010020	0.029030	0.098944
5.020020	0.029985	0.098869
5.030020	0.030937	0.098792
5.040020	0.031886	0.098711
5.050021	0.032832	0.098629
5.060021	0.033774	0.098543
5.070021	0.034713	0.098455
5.080021	0.035649	0.098365
5.090022	0.036581	0.098272
5.100022	0.037509	0.098176
5.110022	0.038434	0.098078
5.120022	0.039355	0.097977
5.130023	0.040272	0.097874
5.140023	0.041184	0.097768
5.150023	0.042093	0.097659
5.160023	0.042998	0.097549
5.170023	0.043898	0.097436
5.180024	0.044794	0.097320
5.190024	0.045685	0.097202
5.200024	0.046572	0.097082
5.210024	0.047454	0.096959
5.220025	0.048331	0.096834
5.230025	0.049204	0.096707
5.240025	0.050072	0.096578
5.250025	0.050934	0.096446
5.260026	0.051792	0.096312
5.270026	0.052644	0.096176
5.280026	0.053491	0.096038
5.290026	0.054333	0.095898
5.300026	0.055169	0.095755
5.310027	0.056000	0.095611
5.320027	0.056826	0.095465
5.330027	0.057645	0.095317
5.340027	0.058459	0.095167
5.350028	0.059267	0.095015
5.360028	0.060069	0.094861
5.370028	0.060865	0.094706
5.380028	0.061655	0.094549
5.390028	0.062439	0.094390
5.400029	0.063216	0.094230
5.410029	0.063987	0.094068
5.420029	0.064752	0.093904
5.430029	0.065510	0.093739
5.440030	0.066262	0.093573
5.450030	0.067007	0.093406
5.460030	0.067746	0.093237
5.470030	0.068478	0.093066
5.480031	0.069203	0.092895
5.490031	0.069920	0.092722
5.500031	0.070631	0.092549
5.510031	0.071335	0.092374
5.520031	0.072032	0.092199
5.530032	0.072722	0.092022
5.540032	0.073404	0.091845
5.550032	0.074079	0.091667
5.560032	0.074747	0.091488
5.570033	0.075407	0.091308
5.580033	0.076059	0.091128
5.590033	0.076704	0.090947
5.600033	0.077342	0.090766
5.610034	0.077971	0.090585
5.620034	0.078593	0.090403
5.630034	0.079207	0.090221
5.640034	0.079813	0.090038
5.650034	0.080411	0.089856
5.660035	0.081001	0.089673
5.670035	0.081583	0.089490
5.680035	0.082157	0.089308
5.690035	0.082723	0.089125
5.700036	0.083280	0.088943
5.710036	0.083829	0.088761
5.720036	0.084370	0.088579
5.730036	0.084902	0.088398
5.740036	0.085426	0.088217
5.750037	0.085941	0.088037
5.760037	0.086447	0.087857
5.770037	0.086945	0.087678
5.780037	0.087435	0.087499
5.790038	0.087915	0.087322
5.800038	0.088387	0.087145
5.810038	0.088850	0.086969
5.820038	0.089304	0.086794
5.830039	0.089749	0.086620
5.840039	0.090185	0.086448
5.850039	0.090613	0.086276
5.860039	0.091031	0.086106
5.870039	0.091440	0.085937
5.880040	0.091840	0.085770
5.890040	0.092231	0.085604
5.900040	0.092612	0.085439
5.910040	0.092984	0.085276
5.920041	0.093347	0.085115
5.930041	0.093701	0.084956
5.940041	0.094045	0.084798
5.950041	0.094380	0.084642
5.960042	0.094706	0.084488
5.970042	0.095022	0.084336
5.980042	0.095329	0.084186
5.990042	0.095626	0.084039
6.000042	0.095913	0.083893
6.010043	0.096191	0.083750
6.020043	0.096459	0.083608
6.030043	0.096718	0.083470
6.040043	0.096967	0.083333
6.050044	0.097207	0.083199
6.060044	0.097436	0.083068
6.070044	0.097656	0.082939
6.080044	0.097866	0.082813
6.090044	0.098067	0.082690
6.100045	0.098257	0.082569
6.110045	0.098438	0.082451
6.120045	0.098609	0.082336
6.130045	0.098770	0.082224
6.140046	0.098922	0.082114
6.150046	0.099063	0.082008
6.160046	0.099195	0.081905
6.170046	0.099316	0.081805
6.180047	0.099428	0.081708
6.190047	0.099530	0.081614
6.200047	0.099621	0.081524
6.210047	0.099703	0.081436
6.220047	0.099775	0.081353
6.230048	0.099837	0.081272
6.240048	0.099889	0.081195
6.250048	0.099931	0.081121
6.260048	0.099963	0.081051
6.270049	0.099985	0.080984
6.280049	0.099997	0.080921
6.290049	0.100000	0.080861
6.300049	0.099992	0.080806
6.310050	0.099974	0.080753
6.320050	0.099946	0.080705
6.330050	0.099908	0.080660
6.340050	0.099860	0.080619
6.350050	0.099803	0.080581
6.360051	0.099735	0.080548
6.370051	0.099657	0.080518
6.380051	0.099570	0.080492
6.390051	0.099472	0.080470
6.400052	0.099365	0.080451
6.410052	0.099247	0.080437
6.420052	0.099120	0.080427
6.430052	0.098983	0.080420
6.440053	0.098835	0.080418
6.450053	0.098679	0.080419
6.460053	0.098512	0.080425
6.470053	0.098335	0.080434
6.480053	0.098149	0.080447
6.490054	0.097952	0.080465
6.500054	0.097746	0.080486
6.510054	0.097530	0.080511
6.520054	0.097305	0.080541
6.530055	0.097070	0.080574
6.540055	0.096825	0.080612
6.550055	0.096570	0.080653
6.560055	0.096306	0.080698
6.570055	0.096032	0.080748
6.580056	0.095748	0.080801
6.590056	0.095455	0.080858
6.600056	0.095153	0.080920
6.610056	0.094841	0.080985
6.620057	0.094519	0.081054
6.630057	0.094188	0.081127
6.640057	0.093848	0.081204
6.650057	0.093498	0.081285
6.660058	0.093139	0.081370
6.670058	0.092771	0.081458
6.680058	0.092393	0.081551
6.690058	0.092006	0.081647
6.700058	0.091610	0.081747
6.710059	0.091205	0.081851
6.720059	0.090791	0.081958
6.730059	0.090367	0.082069
6.740059	0.089935	0.082184
6.750060	0.089493	0.082302
6.760060	0.089043	0.082424
6.770060	0.088584	0.082549
6.780060	0.088116	0.082678
6.790061	0.087639	0.082811
6.800061	0.087153	0.082946
6.810061	0.086659	0.083086
6.820061	0.086156	0.083228
6.830061	0.085644	0.083374
6.840062	0.085124	0.083522
6.850062	0.084596	0.083674
6.860062	0.084059	0.083830
6.870062	0.083513	0.083988
6.880063	0.082959	0.084149
6.890063	0.082397	0.084313
6.900063	0.081827	0.084480
6.910063	0.081248	0.084649
6.920063	0.080662	0.084822
6.930064	0.080067	0.084997
6.940064	0.079464	0.085175
6.950064	0.078854	0.085355
6.960064	0.078235	0.085538
6.970065	0.077609	0.085723
6.980065	0.076975	0.085910
6.990065	0.076333	0.086100
7.000065	0.075684	0.086291
7.010066	0.075027	0.086485
7.020066	0.074362	0.086681
7.030066	0.073690	0.086879
7.040066	0.073011	0.087078
7.050066	0.072325	0.087280
7.060067	0.071631	0.087483
7.070067	0.070930	0.087687
7.080067	0.070222	0.087893
7.090067	0.069507	0.088101
7.100068	0.068785	0.088310
7.110068	0.068056	0.088519
7.120068	0.067321	0.088731
7.130068	0.066578	0.088943
7.140069	0.065829	0.089156
7.150069	0.065074	0.089370
7.160069	0.064311	0.089584
7.170069	0.063543	0.089799
7.180069	0.062768	0.090015
7.190070	0.061987	0.090231
7.200070	0.061200	0.090448
7.210070	0.060406	0.090665
7.220070	0.059607	0.090881
7.230071	0.058801	0.091098
7.240071	0.057990	0.091315
7.250071	0.057173	0.091532
7.260071	0.056350	0.091748
7.270072	0.055521	0.091964
7.280072	0.054687	0.092179
7.290072	0.053848	0.092393
7.300072	0.053003	0.092607
7.310072	0.052153	0.092820
7.320073	0.051298	0.093032
7.330073	0.050437	0.093243
7.340073	0.049572	0.093453
7.350073	0.048701	0.093661
7.360074	0.047826	0.093868
7.370074	0.046946	0.094074
7.380074	0.046061	0.094278
7.390074	0.045171	0.094480
7.400074	0.044277	0.094680
7.410075	0.043379	0.094878
7.420075	0.042476	0.095074
7.430075	0.041569	0.095268
7.440075	0.040658	0.095459
7.450076	0.039743	0.095649
7.460076	0.038824	0.095835
7.470076	0.037901	0.096019
7.480076	0.036974	0.096200
7.490077	0.036043	0.096378
7.500077	0.035109	0.096553
7.510077	0.034172	0.096725
7.520077	0.033230	0.096894
7.530077	0.032286	0.097059
7.540078	0.031339	0.097221
7.550078	0.030388	0.097380
7.560078	0.029434	0.097534
7.570078	0.028477	0.097685
7.580079	0.027518	0.097832
7.590079	0.026555	0.097976
7.600079	0.025590	0.098115
7.610079	0.024623	0.098250
7.620080	0.023653	0.098380
7.630080	0.022680	0.098506
7.640080	0.021706	0.098628
7.650080	0.020729	0.098745
7.660080	0.019750	0.098858
7.670081	0.018769	0.098966
7.680081	0.017787	0.099068
7.690081	0.016802	0.099166
7.700081	0.015816	0.099259
7.710082	0.014828	0.099347
7.720082	0.013839	0.099430
7.730082	0.012848	0.099507
7.740082	0.011856	0.099579
7.750082	0.010863	0.099646
7.760083	0.009869	0.099707
7.770083	0.008874	0.099762
7.780083	0.007878	0.099812
7.790083	0.006881	0.099856
7.800084	0.005883	0.099895
7.810084	0.004885	0.099927
7.820084	0.003887	0.099954
7.830084	0.002888	0.099974
7.840085	0.001888	0.099989
7.850085	0.000889	0.099998
7.860085	-0.000111	0.100000
7.870085	-0.001110	0.099996
7.880085	-0.002110	0.099986
7.890086	-0.003109	0.099970
7.900086	-0.004108	0.099947
7.910086	-0.005106	0.099918
7.920086	-0.006104	0.099883
7.930087	-0.007102	0.099841
7.940087	-0.008098	0.099793
7.950087	-0.009094	0.099739
7.960087	-0.010089	0.099678
7.970088	-0.011083	0.099610
7.980088	-0.012076	0.099536
7.990088	-0.013068	0.099455
8.000088	-0.014058	0.099368
8.010088	-0.015047	0.099275
8.020088	-0.016034	0.099174
8.030088	-0.017020	0.099067
8.040089	-0.018004	0.098954
8.050089	-0.018987	0.098834
8.060089	-0.019967	0.098708
8.070089	-0.020946	0.098575
8.080090	-0.021922	0.098435
8.090090	-0.022896	0.098289
8.100090	-0.023868	0.098137
8.110090	-0.024837	0.097978
8.120090	-0.025804	0.097813
8.130091	-0.026769	0.097641
8.140091	-0.027730	0.097463
8.150091	-0.028689	0.097279
8.160091	-0.029645	0.097088
8.170092	-0.030599	0.096891
8.180092	-0.031549	0.096688
8.190092	-0.032496	0.096479
8.200092	-0.033439	0.096264
8.210093	-0.034379	0.096043
8.220093	-0.035316	0.095816
8.230093	-0.036250	0.095583
8.240093	-0.037179	0.095344
8.250093	-0.038105	0.095099
8.260094	-0.039028	0.094849
8.270094	-0.039946	0.094593
8.280094	-0.040860	0.094331
8.290094	-0.041770	0.094064
8.300095	-0.042676	0.093792
8.310095	-0.043578	0.093514
8.320095	-0.044476	0.093231
8.330095	-0.045369	0.092943
8.340096	-0.046257	0.092650
8.350096	-0.047141	0.092352
8.360096	-0.048020	0.092049
8.370096	-0.048894	0.091742
8.380096	-0.049764	0.091430
8.390097	-0.050628	0.091113
8.400097	-0.051487	0.090792
8.410097	-0.052342	0.090467
8.420097	-0.053191	0.090137
8.430098	-0.054034	0.089803
8.440098	-0.054873	0.089466
8.450098	-0.055705	0.089124
8.460098	-0.056533	0.088779
8.470098	-0.057354	0.088430
8.480099	-0.058170	0.088078
8.490099	-0.058980	0.087722
8.500099	-0.059784	0.087364
8.510099	-0.060582	0.087002
8.520100	-0.061374	0.086637
8.530100	-0.062160	0.086269
8.540100	-0.062940	0.085898
8.550100	-0.063714	0.085525
8.560101	-0.064481	0.085150
8.570101	-0.065241	0.084772
8.580101	-0.065996	0.084392
8.590101	-0.066743	0.084010
8.600101	-0.067484	0.083626
8.610102	-0.068218	0.083240
8.620102	-0.068945	0.082853
8.630102	-0.069666	0.082464
8.640102	-0.070379	0.082074
8.650103	-0.071086	0.081683
8.660103	-0.071785	0.081291
8.670103	-0.072477	0.080898
8.680103	-0.073162	0.080504
8.690104	-0.073840	0.080109
8.700104	-0.074510	0.079714
8.710104	-0.075173	0.079319
8.720104	-0.075828	0.078924
8.730104	-0.076476	0.078528
8.740105	-0.077116	0.078133
8.750105	-0.077748	0.077738
8.760105	-0.078373	0.077343
8.770105	-0.078990	0.076949
8.780106	-0.079598	0.076556
8.790106	-0.080199	0.076164
8.800106	-0.080792	0.075772
8.810106	-0.081377	0.075382
8.820107	-0.081954	0.074993
8.830107	-0.082522	0.074605
8.840107	-0.083083	0.074219
8.850107	-0.083635	0.073835
8.860107	-0.084178	0.073453
8.870108	-0.084713	0.073072
8.880108	-0.085240	0.072694
8.890108	-0.085758	0.072318
8.900108	-0.086268	0.071944
8.910109	-0.086769	0.071573
8.920109	-0.087262	0.071205
8.930109	-0.087745	0.070839
8.940109	-0.088220	0.070477
8.950109	-0.088686	0.070117
8.960110	-0.089144	0.069761
8.970110	-0.089592	0.069408
8.980110	-0.090031	0.069059
8.990110	-0.090462	0.068713
9.000111	-0.090883	0.068371
9.010111	-0.091295	0.068033
9.020111	-0.091699	0.067699
9.030111	-0.092093	0.067369
9.040112	-0.092477	0.067043
